active_emergency_steps,assessment_insufficient_evidence_steps,assessment_no_candidate_steps,assessment_plan_found_steps,budget_exhausted_steps,case_comparator,cohort,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_assessment_status,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_selected_plan_mode,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_public_forecast_overshoot,max_unknown_streak,min_estimated_cr,min_justice,min_projected_boundary_margin,min_projected_final_budget,no_candidate_boundary_steps,no_candidate_braking_steps,no_candidate_budget_steps,phase,public_forecast_checked_steps,public_forecast_miss_steps,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,selected_plan_emergency_steps,selected_plan_normal_steps,selected_plan_precaution_steps,total_cost,trigger,true_boundary,unknown_steps
68,0,68,4,23,,primary,sustained_reserve,42,6576852216492918907,11,2,no_candidate_plan_within_declared_model,0.635732537,2,0.118491939,0.741010541,0.677537934,,0.704173327,-1,0,0,607,0.085287715,0,-1.487278032,0.621538155,-1.003720743,0.0,50,68,48,evaluation,71,11,0.0,71,0,1,baseline,3,0,1,4.0,sustained_reserve,1.03851423,0
33,,,,2,,primary,reserve,28,14214392750224757803,12,2,,0.566804983,2,0.314691824,0.740588893,0.733592223,,0.888615084,-1,0,0,607,,0,-9.102307445,0.639356927,,,,,,evaluation,,,0.0,36,30,6,baseline,,,,4.0,reserve,1.06525873,0
67,0,67,5,23,,primary,sustained_reserve,41,14214392750224757803,12,2,no_candidate_plan_within_declared_model,0.767083817,2,0.324684156,0.870476464,0.402361965,,0.780981959,-1,0,0,607,0.053796237,0,-1.700003492,0.653047865,-0.666679178,0.0,47,67,48,evaluation,71,10,0.0,70,0,2,baseline,3,0,2,4.0,sustained_reserve,1.06525873,0
33,,,,2,,primary,reserve,29,17711000375883169700,13,0,,0.487934978,2,0.532034827,0.70607121,0.816503261,,0.972495423,-1,0,0,607,,0,-10.107188079,0.619895971,,,,,,evaluation,,,0.0,35,30,7,baseline,,,,4.0,reserve,1.018857442,0
66,0,66,6,23,,primary,sustained_reserve,40,17711000375883169700,13,2,no_candidate_plan_within_declared_model,0.769758579,2,0.558496092,0.855576143,0.429956924,,0.815422712,-1,0,0,607,0.035345435,0,3.976333326,0.663787231,-0.640154366,0.0,30,66,48,evaluation,71,8,0.0,69,0,3,baseline,3,0,3,4.0,sustained_reserve,1.018857442,0
52,,,,12,,primary,reserve,37,9089680143257946982,14,2,,0.459909186,2,0.363014301,0.847793912,1.01858823,,0.897836856,70,1,0,607,,0,-9.572506843,0.657634139,,,,,,evaluation,,,0.0,55,17,0,baseline,,,,4.0,reserve,0.955797969,0
68,0,68,4,23,,primary,sustained_reserve,42,9089680143257946982,14,2,no_candidate_plan_within_declared_model,0.587172642,2,0.360091325,0.904926444,0.815417449,,0.789159501,-1,0,0,607,0.063740186,0,-3.181812243,0.660097576,-1.291753256,0.0,61,68,48,evaluation,71,10,0.0,71,0,1,baseline,3,0,1,4.0,sustained_reserve,0.955797969,0
36,,,,5,,primary,reserve,28,8841990479080573860,15,2,,0.405243125,2,0.368520109,0.862768271,0.978846367,,0.930276116,-1,0,0,607,,0,-9.645047158,0.637164645,,,,,,evaluation,,,0.0,39,27,6,baseline,,,,4.0,reserve,0.998890243,0
67,0,68,4,23,,primary,sustained_reserve,41,8841990479080573860,15,2,no_candidate_plan_within_declared_model,0.575718698,2,0.319192923,0.91908025,0.744526628,,0.8041054,-1,0,0,607,0.09603292,0,3.7585763,0.652073266,-0.84962102,0.0,47,67,48,evaluation,71,8,0.0,70,0,2,baseline,2,0,2,4.0,sustained_reserve,0.998890243,0
61,,,,2,,primary,reserve,40,9739973216299283601,0,2,,0.468757344,2,0.534304773,0.943002063,0.732519375,,0.991321923,-1,0,0,401,,0,-36.0,0.634156996,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,1.085376579,0
62,0,72,0,3,,primary,sustained_reserve,40,9739973216299283601,0,2,no_candidate_plan_within_declared_model,0.483596589,2,0.540089612,0.948580653,0.708043476,,0.9879922,-1,0,0,401,0.043588704,0,-36.0,0.634677727,-1.279649836,0.0,69,67,28,evaluation,71,8,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.085376579,0
60,,,,1,,primary,reserve,40,497360197865448171,1,2,,0.246073071,2,0.158797534,0.837254686,1.826988503,,0.903686436,36,1,0,401,,0,-36.0,0.515914778,,,,,,evaluation,,,0.0,70,2,0,long_delays,,,,4.0,reserve,1.095106971,0
62,0,72,0,3,,primary,sustained_reserve,40,497360197865448171,1,2,no_candidate_plan_within_declared_model,0.302442721,2,0.116513118,0.822581441,1.620022971,,0.883319701,47,1,0,401,0.080181795,0,-36.0,0.519838058,-2.632198154,0.0,69,69,28,evaluation,71,10,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.095106971,0
59,,,,1,,primary,reserve,39,15804009067095553024,2,2,,0.440959103,2,0.503432344,1.0,0.754033363,,1.0,-1,0,0,401,,0,-36.0,0.632572704,,,,,,evaluation,,,0.0,69,3,0,long_delays,,,,4.0,reserve,0.991186596,0
62,0,71,1,3,,primary,sustained_reserve,40,15804009067095553024,2,2,no_candidate_plan_within_declared_model,0.478481203,2,0.515779347,0.996711405,0.69775673,,0.989124456,-1,0,0,401,0.064364887,0,-36.0,0.632572704,-1.322574465,0.0,66,66,28,evaluation,71,9,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,0.991186596,0
61,,,,2,,primary,reserve,40,14732801067571324980,3,2,,0.37543945,2,0.313652479,0.718083166,0.910287451,,0.906431636,-1,0,0,401,,0,-36.32898309,0.579215172,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,1.09696195,0
62,0,70,2,3,,primary,sustained_reserve,40,14732801067571324980,3,2,no_candidate_plan_within_declared_model,0.383131375,2,0.317105575,0.722713937,0.901701475,,0.905067043,-1,0,0,401,0.041344358,0,-36.32898309,0.582026882,-1.662684036,0.0,70,66,28,evaluation,71,11,0.0,72,0,0,long_delays,2,0,0,4.0,sustained_reserve,1.09696195,0
59,,,,1,,primary,reserve,39,10355017696138457399,4,2,,0.282396613,2,0.365809396,0.829238715,1.705301189,,0.953828009,32,1,0,401,,0,-36.0,0.581373665,,,,,,evaluation,,,0.0,69,3,0,long_delays,,,,4.0,reserve,0.941465469,0
62,0,70,2,3,,primary,sustained_reserve,40,10355017696138457399,4,2,no_candidate_plan_within_declared_model,0.44287027,2,0.364819017,0.829773366,0.863207238,,0.953380565,-1,0,0,401,0.059275474,0,-36.0,0.590956919,-1.492612187,0.0,65,64,28,evaluation,71,9,0.0,72,0,0,long_delays,2,0,0,4.0,sustained_reserve,0.941465469,0
59,,,,1,,primary,reserve,39,13382216273069640739,5,2,,0.090099681,2,0.13591537,0.754841995,2.193126519,,0.849663103,29,1,0,401,,0,-37.0,0.539014095,,,,,,evaluation,,,0.0,69,3,0,long_delays,,,,4.0,reserve,1.000877588,0
62,0,72,0,3,,primary,sustained_reserve,40,13382216273069640739,5,2,no_candidate_plan_within_declared_model,0.100519863,2,0.108949023,0.745446285,2.198260433,,0.833258377,29,1,0,401,0.070942324,0,-37.0,0.546556546,-3.621388178,0.0,68,71,28,evaluation,71,6,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.000877588,0
60,,,,1,,primary,reserve,40,8312166938144218161,6,2,,0.438753947,2,0.533804974,1.0,0.76620365,,0.998098574,-1,0,0,401,,0,-36.0,0.641256658,,,,,,evaluation,,,0.0,70,2,0,long_delays,,,,4.0,reserve,1.093848442,0
62,0,71,1,3,,primary,sustained_reserve,40,8312166938144218161,6,2,no_candidate_plan_within_declared_model,0.459599309,2,0.539363214,0.999488478,0.736919495,,0.989520472,-1,0,0,401,0.064375209,0,-36.0,0.641256658,-1.40497248,0.0,65,67,28,evaluation,71,9,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,1.093848442,0
59,,,,1,,primary,reserve,39,3962705183372991719,7,2,,0.396692836,2,0.346906779,0.818234183,0.839277226,,0.953937222,-1,0,0,401,,0,-36.0,0.587331554,,,,,,evaluation,,,0.0,69,3,0,long_delays,,,,4.0,reserve,1.077043482,0
62,0,66,6,3,,primary,sustained_reserve,40,3962705183372991719,7,2,no_candidate_plan_within_declared_model,0.4294784,2,0.362770232,0.826743375,0.788742956,,0.959147658,-1,0,0,401,0.102246054,0,-35.357188945,0.5943462,-1.604197839,0.0,61,64,28,evaluation,71,12,0.0,72,0,0,long_delays,6,0,0,4.0,sustained_reserve,1.077043482,0
58,,,,0,,primary,reserve,38,466494984581002872,8,2,,0.202422582,2,0.33475575,0.824959637,1.866487274,,0.928713279,34,1,0,401,,0,-36.0,0.596184403,,,,,,evaluation,,,0.0646,68,4,0,long_delays,,,,3.9354,reserve,1.030349678,0
61,0,71,1,2,,primary,sustained_reserve,40,466494984581002872,8,2,no_candidate_plan_within_declared_model,0.332373376,2,0.33664583,0.825151056,1.317390776,,0.941024462,59,1,0,401,0.036393099,0,-36.0,0.60132175,-2.160587411,0.0,67,70,27,evaluation,71,7,0.0,71,1,0,long_delays,0,1,0,4.0,sustained_reserve,1.030349678,0
61,,,,2,,primary,reserve,40,688483036858962540,9,2,,0.259523558,2,0.343923115,0.874015109,1.722666536,,0.938865807,32,1,0,401,,0,-36.0,0.586632799,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,0.956910535,0
62,0,71,1,3,,primary,sustained_reserve,40,688483036858962540,9,2,no_candidate_plan_within_declared_model,0.277260446,2,0.341183847,0.875550363,1.680226973,,0.935056861,34,1,0,401,0.052407613,0,-36.0,0.589158994,-3.055492944,0.0,69,66,28,evaluation,71,13,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,0.956910535,0
60,,,,1,,primary,reserve,40,14845051279084890245,10,2,,0.225490086,2,0.496760267,1.0,1.797363067,,0.999165411,26,1,0,401,,0,-36.0,0.632754495,,,,,,evaluation,,,0.0,70,2,0,long_delays,,,,4.0,reserve,0.88990451,0
62,0,72,0,3,,primary,sustained_reserve,40,14845051279084890245,10,2,no_candidate_plan_within_declared_model,0.244463937,2,0.498968784,0.998478744,1.779228538,,0.987299646,26,1,0,401,0.053274969,0,-36.0,0.634899841,-3.015623045,0.0,69,67,28,evaluation,71,13,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,0.88990451,0
61,,,,2,,primary,reserve,40,15323987392304269192,11,2,,0.420661741,2,0.469940221,0.960624482,0.747632048,,0.993255214,-1,0,0,401,,0,-36.0,0.624607964,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,1.080590093,0
62,0,71,1,3,,primary,sustained_reserve,40,15323987392304269192,11,2,no_candidate_plan_within_declared_model,0.427671312,2,0.469517268,0.963097996,0.741525882,,0.986232887,-1,0,0,401,0.053281443,0,-35.877296035,0.624607964,-1.305089428,0.0,68,67,28,evaluation,71,7,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,1.080590093,0
59,,,,1,,primary,reserve,39,10183718752960407178,12,2,,0.299581185,2,0.504087991,0.90751777,1.589806459,,1.0,33,1,0,401,,0,-36.0,0.623748844,,,,,,evaluation,,,0.0,69,3,0,long_delays,,,,4.0,reserve,0.936249816,0
62,0,70,2,3,,primary,sustained_reserve,40,10183718752960407178,12,2,no_candidate_plan_within_declared_model,0.450750919,2,0.502578091,0.909416067,0.772886635,,0.981358308,-1,0,0,401,0.039826665,0,-36.0,0.628372769,-1.575306083,0.0,66,66,28,evaluation,71,8,0.0,72,0,0,long_delays,2,0,0,4.0,sustained_reserve,0.936249816,0
58,,,,1,,primary,reserve,38,3094801267066550008,13,2,,0.242303197,2,0.345516539,0.832394734,1.849154561,,0.934736426,29,1,0,401,,0,-36.0,0.587385227,,,,,,evaluation,,,0.0,68,2,2,long_delays,,,,4.0,reserve,0.948726068,0
62,0,71,1,3,,primary,sustained_reserve,40,3094801267066550008,13,2,no_candidate_plan_within_declared_model,0.253468211,2,0.346346424,0.836005226,1.843869421,,0.932678861,29,1,0,401,0.050305081,0,-36.0,0.592062482,-3.17373449,0.0,68,70,28,evaluation,71,7,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,0.948726068,0
57,,,,0,,primary,reserve,37,11517108206777865013,14,2,,0.113400676,2,0.004583619,0.713033575,2.154842229,,0.754627984,30,1,0,401,,0,-36.0,0.489350773,,,,,,evaluation,,,0.1336,67,5,0,long_delays,,,,3.8664,reserve,0.944440005,0
62,0,71,1,3,,primary,sustained_reserve,40,11517108206777865013,14,2,no_candidate_plan_within_declared_model,0.167409545,2,0.026060169,0.744257877,2.06599387,,0.79721722,30,1,0,401,0.049919411,0,-36.0,0.512539632,-3.017441021,0.0,66,67,28,evaluation,71,10,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,0.944440005,0
61,,,,2,,primary,reserve,40,18309698995908524757,15,2,,0.346891396,2,0.277043667,0.906182721,1.029399073,,0.935969578,-1,0,0,401,,0,-36.0,0.577565772,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,1.115839898,0
62,0,72,0,3,,primary,sustained_reserve,40,18309698995908524757,15,2,no_candidate_plan_within_declared_model,0.365087198,2,0.294628592,0.915165957,0.996211488,,0.94380829,-1,0,0,401,0.052878483,0,-36.0,0.578311051,-1.700603721,0.0,69,68,28,evaluation,71,7,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.115839898,0
61,,,,2,,primary,reserve,40,14507246535438184655,0,2,,0.237398385,2,0.370455558,0.972285958,1.828403602,,0.96133362,31,1,0,503,,0,-36.0,0.592351917,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,0.995031341,0
62,0,70,2,3,,primary,sustained_reserve,40,14507246535438184655,0,2,no_candidate_plan_within_declared_model,0.244285742,2,0.36587525,0.972019842,1.825108855,,0.957186908,31,1,0,503,0.103992071,0,-36.0,0.595614255,-3.277202975,0.0,68,67,28,evaluation,71,10,0.0,72,0,0,long_delays,2,0,0,4.0,sustained_reserve,0.995031341,0
61,,,,2,,primary,reserve,40,7502164766355850473,1,2,,0.321275819,2,0.510053376,0.989613187,1.53683992,,0.99405483,33,1,0,503,,0,-36.0,0.636682855,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,0.917809527,0
62,0,69,3,3,,primary,sustained_reserve,40,7502164766355850473,1,2,no_candidate_plan_within_declared_model,0.468819458,2,0.522646331,0.996531584,0.705271365,,0.987565551,-1,0,0,503,0.067316547,0,-36.0,0.638113471,-1.2423342,0.0,66,67,28,evaluation,71,6,0.0,72,0,0,long_delays,3,0,0,4.0,sustained_reserve,0.917809527,0
58,,,,1,,primary,reserve,38,1392972506535981944,2,2,,0.197104429,2,0.309324121,0.913088094,1.773824916,,0.941422302,30,1,0,503,,0,-36.0,0.572282788,,,,,,evaluation,,,0.0,68,4,0,long_delays,,,,4.0,reserve,0.892003597,0
62,0,69,3,3,,primary,sustained_reserve,40,1392972506535981944,2,2,no_candidate_plan_within_declared_model,0.22948326,2,0.325195858,0.922891125,1.727696487,,0.942448666,30,1,0,503,0.079332019,0,-36.0,0.574534146,-2.668118634,0.0,63,67,28,evaluation,71,11,0.0,72,0,0,long_delays,3,0,0,4.0,sustained_reserve,0.892003597,0
60,,,,1,,primary,reserve,40,16650437693641795717,3,2,,0.343078446,2,0.116402761,0.970368028,1.665524941,,0.898018107,36,1,0,503,,0,-36.0,0.518185401,,,,,,evaluation,,,0.0,70,2,0,long_delays,,,,4.0,reserve,1.104189257,0
62,0,71,1,3,,primary,sustained_reserve,40,16650437693641795717,3,2,no_candidate_plan_within_declared_model,0.463149319,2,0.093260381,0.959125934,0.926140029,,0.889094373,-1,0,0,503,0.082399753,0,-35.536932697,0.521170338,-1.701850716,0.0,67,67,28,evaluation,71,8,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,1.104189257,0
59,,,,1,,primary,reserve,39,15260285073911315825,4,2,,0.215152299,2,0.202543114,0.759654361,1.797747706,,0.881674031,34,1,0,503,,0,-36.0,0.559438702,,,,,,evaluation,,,0.0,69,3,0,long_delays,,,,4.0,reserve,1.010323814,0
62,0,72,0,3,,primary,sustained_reserve,40,15260285073911315825,4,2,no_candidate_plan_within_declared_model,0.356528826,2,0.191936232,0.757148992,1.012183775,,0.879574818,71,1,0,503,0.061930591,0,-36.0,0.571238888,-1.903845253,0.0,69,68,28,evaluation,71,8,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.010323814,0
58,,,,0,,primary,reserve,38,9033986013164043777,5,2,,0.047648479,2,0.003615347,0.834292543,2.300618427,,0.759844051,29,1,0,503,,0,-36.0,0.485624064,,,,,,evaluation,,,0.0646,68,4,0,long_delays,,,,3.9354,reserve,1.011195509,0
62,0,71,1,3,,primary,sustained_reserve,40,9033986013164043777,5,2,no_candidate_plan_within_declared_model,0.089191665,2,0.0,0.855551379,2.248061615,,0.783477091,29,1,0,503,0.108656162,0,-36.0,0.507530694,-3.748210899,0.0,66,71,28,evaluation,71,10,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,1.011195509,0
61,,,,2,,primary,reserve,40,11635626335846214484,6,2,,0.345187095,2,0.317930611,0.809611439,1.005643184,,0.946617307,-1,0,0,503,,0,-36.0,0.590656617,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,1.016079949,0
62,0,72,0,3,,primary,sustained_reserve,40,11635626335846214484,6,2,no_candidate_plan_within_declared_model,0.350605243,2,0.314140267,0.811143178,1.00197452,,0.944333865,-1,0,0,503,0.126313819,0,-36.0,0.592666529,-2.158866244,0.0,69,69,28,evaluation,71,10,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.016079949,0
60,,,,2,,primary,reserve,39,13525149703185477343,7,2,,0.186421506,2,0.0,0.6200228,2.151205117,,0.614891407,25,1,0,503,,0,-36.0,0.367840058,,,,,,evaluation,,,0.0,70,1,1,long_delays,,,,4.0,reserve,1.07806954,0
62,0,72,0,3,,primary,sustained_reserve,40,13525149703185477343,7,2,no_candidate_plan_within_declared_model,0.187393141,2,0.0,0.611160651,2.159150415,,0.59726624,25,1,0,503,0.06481882,0,-36.0,0.367840058,-3.1430314,0.0,66,70,28,evaluation,71,6,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.07806954,0
61,,,,2,,primary,reserve,40,17705892780363619842,8,2,,0.209832011,2,0.376490738,0.931531736,1.887548234,,0.966248011,31,1,0,503,,0,-36.0,0.600984949,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,1.043164934,0
62,0,72,0,3,,primary,sustained_reserve,40,17705892780363619842,8,2,no_candidate_plan_within_declared_model,0.224571256,2,0.380762402,0.936063993,1.857296093,,0.968577453,32,1,0,503,0.061888794,0,-36.0,0.601118047,-2.769489198,0.0,69,68,28,evaluation,71,6,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,1.043164934,0
61,,,,2,,primary,reserve,40,12589318634424385521,9,2,,0.165402394,2,0.054320089,0.757909606,2.077950635,,0.820163024,26,1,0,503,,0,-36.0,0.531356011,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,0.880743217,0
62,0,70,2,3,,primary,sustained_reserve,40,12589318634424385521,9,2,no_candidate_plan_within_declared_model,0.177642833,2,0.070415629,0.76685397,2.055391403,,0.82741928,26,1,0,503,0.085635717,0,-36.0,0.537322943,-3.519543953,0.0,67,70,28,evaluation,71,11,0.0,72,0,0,long_delays,2,0,0,4.0,sustained_reserve,0.880743217,0
61,,,,2,,primary,reserve,40,4053438918554722444,10,2,,0.13353344,2,0.202035887,0.894110684,2.017575172,,0.887597288,30,1,0,503,,0,-36.0,0.572851371,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,0.997987742,0
62,0,72,0,3,,primary,sustained_reserve,40,4053438918554722444,10,2,no_candidate_plan_within_declared_model,0.156852422,2,0.226312456,0.905150208,1.975439085,,0.898477309,30,1,0,503,0.059868329,0,-36.0,0.573300372,-3.219970029,0.0,66,70,28,evaluation,71,11,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,0.997987742,0
61,,,,2,,primary,reserve,40,17731734540527883231,11,2,,0.220904845,2,0.349998085,0.951518783,1.766772359,,0.974743177,33,1,0,503,,0,-36.0,0.595103865,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,0.978452915,0
62,0,71,1,3,,primary,sustained_reserve,40,17731734540527883231,11,2,no_candidate_plan_within_declared_model,0.365348876,2,0.357306054,0.956078578,0.947472365,,0.984718373,-1,0,0,503,0.108875072,0,-36.0,0.595240957,-1.611335831,0.0,68,66,28,evaluation,71,9,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,0.978452915,0
59,,,,1,,primary,reserve,39,10779228214608787929,12,2,,0.223425026,2,0.0,0.647530374,1.976556113,,0.72063472,37,1,0,503,,0,-36.0,0.491084245,,,,,,evaluation,,,0.0,69,2,1,long_delays,,,,4.0,reserve,1.103951062,0
62,0,71,1,3,,primary,sustained_reserve,40,10779228214608787929,12,2,no_candidate_plan_within_declared_model,0.258453421,2,0.0,0.651311014,1.908919177,,0.719687777,39,1,0,503,0.084969646,0,-36.0,0.506262536,-2.945584567,0.0,70,68,28,evaluation,71,11,0.0,72,0,0,long_delays,1,0,0,4.0,sustained_reserve,1.103951062,0
59,,,,1,,primary,reserve,39,160552893719091600,13,2,,0.069492254,2,0.195614474,0.761765496,2.211522192,,0.821384999,25,1,0,503,,0,-37.0,0.561702172,,,,,,evaluation,,,0.0,69,2,1,long_delays,,,,4.0,reserve,0.944708408,0
62,0,72,0,3,,primary,sustained_reserve,40,160552893719091600,13,2,no_candidate_plan_within_declared_model,0.081064529,2,0.195357657,0.764340107,2.206076098,,0.816104647,25,1,0,503,0.028022983,0,-37.0,0.567967474,-3.235958032,0.0,71,71,28,evaluation,71,8,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,0.944708408,0
59,,,,2,,primary,reserve,38,11556184036138153309,14,2,,0.488524552,2,0.43618892,0.972988774,0.695126686,,0.992074393,-1,0,0,503,,0,-36.0,0.594220381,,,,,,evaluation,,,0.0,69,1,2,long_delays,,,,4.0,reserve,0.996827895,0
62,0,67,5,3,,primary,sustained_reserve,40,11556184036138153309,14,2,no_candidate_plan_within_declared_model,0.496984192,2,0.431474307,0.972918886,0.685643352,,0.982634935,-1,0,0,503,0.069317735,0,-36.0,0.594220381,-1.253556636,0.0,62,63,28,evaluation,71,10,0.0,72,0,0,long_delays,5,0,0,4.0,sustained_reserve,0.996827895,0
61,,,,2,,primary,reserve,40,17859448831562131230,15,2,,0.087875399,2,0.0,0.626566405,2.208793695,,0.643908635,28,1,0,503,,0,-36.0,0.430141154,,,,,,evaluation,,,0.0,71,1,0,long_delays,,,,4.0,reserve,0.961763292,0
62,0,72,0,3,,primary,sustained_reserve,40,17859448831562131230,15,2,no_candidate_plan_within_declared_model,0.090262568,2,0.0,0.630776387,2.207377075,,0.643823017,28,1,0,503,0.053033629,0,-36.0,0.433537914,-3.408734008,0.0,71,68,28,evaluation,71,10,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,0.961763292,0
60,,,,1,,primary,reserve,40,16519582356538312397,0,2,,0.203529159,2,0.341281955,0.86877451,1.863576563,,0.942360761,30,1,0,607,,0,-36.0,0.591656244,,,,,,evaluation,,,0.0,70,2,0,long_delays,,,,4.0,reserve,0.968238088,0
62,0,72,0,3,,primary,sustained_reserve,40,16519582356538312397,0,2,no_candidate_plan_within_declared_model,0.238550484,2,0.357665437,0.877961278,1.802316206,,0.947628362,31,1,0,607,0.054950264,0,-36.0,0.596283937,-3.000126311,0.0,69,69,28,evaluation,71,11,0.0,72,0,0,long_delays,0,0,0,4.0,sustained_reserve,0.968238088,0
59,,,,1,,primary,reserve,39,15014598973633559170,1,2,,0.471088174,2,0.282882208,0.828904994,0.835118975,,0.931399107,-1,0,0,607,,0,-36.0,0.551450139,,,,,,evaluation,,,0.0,69,3,0,long_delays,,,,4.0,reserve,1.005950372,0
