active_emergency_steps,budget_exhausted_steps,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_unknown_streak,min_estimated_cr,min_justice,phase,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,total_cost,trigger,true_boundary,unknown_steps
36,0,threshold_hysteresis,16,1214188042868440994,42,2,0.120062129,2,0.227850773,0.627407635,2.09416581,0.70786556,31,1,0,211,0,-36.0,0.539144474,evaluation,1.1856,46,19,7,long_delays,2.8144,threshold_hysteresis,0.881362708,0
58,0,reserve,38,1214188042868440994,42,2,0.288089545,2,0.369309942,0.774942753,1.71876261,0.954205005,31,1,0,211,0,-36.0,0.57703499,evaluation,0.0646,68,4,0,long_delays,3.9354,reserve,0.881362708,0
41,0,threshold,21,12787879957059892635,43,2,0.0,2,0.000286882,0.668811445,2.744516394,0.589829032,22,1,0,211,0,-36.0,0.510951354,evaluation,0.9278,51,16,5,long_delays,3.0722,threshold,0.88145605,0
41,0,threshold_hysteresis,21,12787879957059892635,43,2,0.0,2,0.000286882,0.668811445,2.744516394,0.589829032,22,1,0,211,0,-36.0,0.510951354,evaluation,0.9278,51,16,5,long_delays,3.0722,threshold_hysteresis,0.88145605,0
61,2,reserve,40,12787879957059892635,43,2,0.012610551,2,0.179829911,0.85139177,2.310034616,0.862739988,22,1,0,211,0,-36.0,0.550538383,evaluation,0.0,71,1,0,long_delays,4.0,reserve,0.88145605,0
37,0,threshold,17,11053715430080216255,44,2,0.123841678,2,0.317845241,0.692284018,2.025690546,0.731656826,35,1,0,211,0,-36.0,0.588809779,evaluation,1.1914,47,19,6,long_delays,2.8086,threshold,1.000091676,0
37,0,threshold_hysteresis,17,11053715430080216255,44,2,0.148859552,2,0.317943803,0.691552123,1.969258564,0.758814218,35,1,0,211,0,-36.0,0.588640605,evaluation,0.9858,47,15,10,long_delays,3.0142,threshold_hysteresis,1.000091676,0
60,1,reserve,40,11053715430080216255,44,2,0.443662096,2,0.448874569,0.836012085,0.846474724,0.990960557,-1,0,0,211,0,-36.0,0.609089783,evaluation,0.0,70,2,0,long_delays,4.0,reserve,1.000091676,0
39,0,threshold,19,6487872769657535337,45,2,0.0,2,0.0,0.39882381,2.723183997,0.273581372,27,1,0,211,0,-36.0,0.307507602,evaluation,1.0348,49,17,6,long_delays,2.9652,threshold,0.990495752,0
40,0,threshold_hysteresis,20,6487872769657535337,45,2,0.0,2,0.0,0.421796991,2.701285015,0.29909226,27,1,0,211,0,-36.0,0.318951752,evaluation,0.9968,50,17,5,long_delays,3.0032,threshold_hysteresis,0.990495752,0
58,0,reserve,38,6487872769657535337,45,2,0.0,2,0.0,0.634779152,2.399866306,0.600175103,27,1,0,211,0,-36.0,0.422819977,evaluation,0.0646,68,4,0,long_delays,3.9354,reserve,0.990495752,0
40,0,threshold,20,17454322755426062435,46,2,0.056233216,2,0.127590092,0.729261495,2.202518357,0.689540211,32,1,0,211,0,-36.0,0.559765629,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold,1.011835128,0
40,0,threshold_hysteresis,20,17454322755426062435,46,2,0.056233216,2,0.127590092,0.729261495,2.202518357,0.689540211,32,1,0,211,0,-36.0,0.559765629,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold_hysteresis,1.011835128,0
57,0,reserve,37,17454322755426062435,46,2,0.192572869,2,0.260144828,0.864898634,1.902639991,0.889394803,32,1,0,211,0,-36.0,0.577957674,evaluation,0.1336,67,5,0,long_delays,3.8664,reserve,1.011835128,0
40,0,threshold,20,8861482188280528100,47,2,0.010148099,2,0.0,0.651810318,2.325881915,0.610293618,33,1,0,211,0,-36.0,0.504073695,evaluation,1.0316,50,17,5,long_delays,2.9684,threshold,1.036093195,0
40,0,threshold_hysteresis,20,8861482188280528100,47,2,0.01944986,2,0.0,0.65125729,2.306518152,0.617784971,33,1,0,211,0,-36.0,0.505310724,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold_hysteresis,1.036093195,0
61,2,reserve,40,8861482188280528100,47,2,0.219576161,2,0.149172136,0.825515582,1.85280742,0.872276712,37,1,0,211,0,-36.0,0.557056277,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.036093195,0
36,0,threshold,16,14795916195577272132,48,2,0.239229574,2,0.483513052,0.86307526,1.558324367,0.826618703,50,1,0,211,0,-36.0,0.647332369,evaluation,1.3418,46,21,5,long_delays,2.6582,threshold,1.124919232,0
39,0,threshold_hysteresis,19,14795916195577272132,48,2,0.260968578,2,0.500302678,0.898530014,1.499476917,0.866321186,50,1,0,211,0,-36.0,0.647332369,evaluation,1.1734,49,20,3,long_delays,2.8266,threshold_hysteresis,1.124919232,0
60,1,reserve,40,14795916195577272132,48,2,0.475783773,2,0.612642309,1.0,0.642425036,1.0,-1,0,0,211,0,-36.0,0.647332369,evaluation,0.0,70,2,0,long_delays,4.0,reserve,1.124919232,0
42,0,threshold,22,12271509557073338543,49,2,0.0,2,0.0,0.576809739,2.502971637,0.534277707,28,1,0,211,0,-37.0,0.437234084,evaluation,0.906,52,16,4,long_delays,3.094,threshold,0.999167342,0
42,0,threshold_hysteresis,22,12271509557073338543,49,2,0.0,2,0.0,0.576809739,2.502971637,0.534277707,28,1,0,211,0,-37.0,0.437234084,evaluation,0.906,52,16,4,long_delays,3.094,threshold_hysteresis,0.999167342,0
60,1,reserve,40,12271509557073338543,49,2,0.126778537,2,0.0,0.731567577,2.214677522,0.774830594,28,1,0,211,0,-37.0,0.494315676,evaluation,0.0,70,2,0,long_delays,4.0,reserve,0.999167342,0
36,0,threshold,16,4588217238787950431,50,2,0.116477836,2,0.158802165,0.702368139,1.973365016,0.689805836,40,1,0,211,0,-36.0,0.560646879,evaluation,1.2728,46,21,5,long_delays,2.7272,threshold,1.082357575,0
36,0,threshold_hysteresis,16,4588217238787950431,50,2,0.116477836,2,0.158802165,0.702368139,1.973365016,0.689805836,40,1,0,211,0,-36.0,0.560646879,evaluation,1.2728,46,21,5,long_delays,2.7272,threshold_hysteresis,1.082357575,0
60,2,reserve,39,4588217238787950431,50,2,0.444161458,2,0.416556075,0.930842706,0.771241051,0.994122043,-1,0,0,211,0,-36.0,0.589204985,evaluation,0.0,70,1,1,long_delays,4.0,reserve,1.082357575,0
39,0,threshold,19,13524637738972556840,51,2,0.045624109,2,0.165123656,0.794284693,2.237628406,0.720104122,28,1,0,211,0,-36.0,0.572659437,evaluation,0.9912,49,16,7,long_delays,3.0088,threshold,0.899328628,0
40,0,threshold_hysteresis,20,13524637738972556840,51,2,0.04860642,2,0.168346094,0.803535014,2.230992424,0.728904182,28,1,0,211,0,-36.0,0.572659437,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold_hysteresis,0.899328628,0
59,1,reserve,39,13524637738972556840,51,2,0.222381978,2,0.324416423,0.972100958,1.86670335,0.954137356,28,1,0,211,0,-36.0,0.583221735,evaluation,0.0,69,3,0,long_delays,4.0,reserve,0.899328628,0
38,0,threshold,18,4857512867992125491,52,2,0.124253575,2,0.199526695,0.772543718,1.995273025,0.693809585,39,1,0,211,0,-36.0,0.577891353,evaluation,1.1552,48,19,5,long_delays,2.8448,threshold,1.111861198,0
40,0,threshold_hysteresis,20,4857512867992125491,52,2,0.131900263,2,0.210477087,0.790980888,1.979146785,0.711311497,39,1,0,211,0,-36.0,0.577891353,evaluation,1.1044,50,19,3,long_delays,2.8956,threshold_hysteresis,1.111861198,0
61,2,reserve,40,4857512867992125491,52,2,0.430860112,2,0.360688632,0.957450792,0.889818457,0.959606916,-1,0,0,211,0,-36.0,0.590159398,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.111861198,0
40,0,threshold,20,18300306740189430860,53,2,0.0,2,0.202923665,0.718129465,2.303368043,0.712672235,26,1,0,211,0,-37.0,0.577057353,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold,0.91218829,0
40,0,threshold_hysteresis,20,18300306740189430860,53,2,0.0,2,0.202923665,0.718129465,2.303368043,0.712672235,26,1,0,211,0,-37.0,0.577057353,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold_hysteresis,0.91218829,0
61,2,reserve,40,18300306740189430860,53,2,0.17759941,2,0.344987368,0.860910192,1.927286332,0.936650444,26,1,0,211,0,-37.0,0.601206094,evaluation,0.0,71,1,0,long_delays,4.0,reserve,0.91218829,0
39,0,threshold,19,1381758491470878478,54,2,0.018364082,2,0.0,0.607456376,2.354351819,0.527064044,34,1,0,211,0,-36.0,0.480004395,evaluation,1.0366,49,17,6,long_delays,2.9634,threshold,1.093965068,0
41,0,threshold_hysteresis,21,1381758491470878478,54,2,0.03317175,2,0.001049034,0.641696648,2.324721722,0.564983609,34,1,0,211,0,-36.0,0.481202423,evaluation,0.975,51,17,4,long_delays,3.025,threshold_hysteresis,1.093965068,0
59,2,reserve,38,1381758491470878478,54,2,0.25650111,2,0.043241325,0.800809537,1.809374892,0.806662645,43,1,0,211,0,-36.0,0.530406347,evaluation,0.0,69,1,2,long_delays,4.0,reserve,1.093965068,0
39,0,threshold,19,17668717244091196427,55,2,0.0,2,0.0,0.638845889,2.409727965,0.540110738,33,1,0,211,0,-36.0,0.498911809,evaluation,1.0658,49,18,5,long_delays,2.9342,threshold,1.070277476,0
39,0,threshold_hysteresis,19,17668717244091196427,55,2,0.0,2,0.0,0.638845889,2.409727965,0.540110738,33,1,0,211,0,-36.0,0.498911809,evaluation,1.0658,49,18,5,long_delays,2.9342,threshold_hysteresis,1.070277476,0
61,2,reserve,40,17668717244091196427,55,2,0.173179683,2,0.093851215,0.841263856,1.979594264,0.832291381,33,1,0,211,0,-36.0,0.557746169,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.070277476,0
40,0,threshold,20,5643935638939031004,56,2,0.0,2,0.0,0.453248645,2.567048875,0.43691858,32,1,0,211,0,-36.0,0.362627809,evaluation,1.044,50,18,4,long_delays,2.956,threshold,1.115574694,0
40,0,threshold_hysteresis,20,5643935638939031004,56,2,0.0,2,0.0,0.453248645,2.567048875,0.43691858,32,1,0,211,0,-36.0,0.362627809,evaluation,1.044,50,18,4,long_delays,2.956,threshold_hysteresis,1.115574694,0
59,1,reserve,39,5643935638939031004,56,2,0.102045305,2,0.0,0.63996014,2.262035988,0.717342882,32,1,0,211,0,-36.0,0.445624662,evaluation,0.0,69,3,0,long_delays,4.0,reserve,1.115574694,0
40,0,threshold,20,8553934675596683533,57,2,0.0,2,0.0,0.609538481,2.28247557,0.560631935,34,1,0,211,0,-36.0,0.480629235,evaluation,1.092,50,18,4,long_delays,2.908,threshold,1.058049705,0
40,0,threshold_hysteresis,20,8553934675596683533,57,2,0.0,2,0.0,0.604882282,2.271068692,0.56435323,34,1,0,211,0,-36.0,0.480299877,evaluation,0.9968,50,17,5,long_delays,3.0032,threshold_hysteresis,1.058049705,0
61,2,reserve,40,8553934675596683533,57,2,0.223608396,2,0.060333976,0.772991906,1.735014814,0.820101367,43,1,0,211,0,-36.0,0.534992835,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.058049705,0
34,0,threshold,14,17670359360845484234,58,2,0.148470962,2,0.003421357,0.728157209,2.102365714,0.609340285,33,1,0,211,0,-36.0,0.506231592,evaluation,1.3236,44,21,7,long_delays,2.6764,threshold,0.916772472,0
34,0,threshold_hysteresis,14,17670359360845484234,58,2,0.148470962,2,0.003421357,0.728157209,2.102365714,0.609340285,33,1,0,211,0,-36.0,0.506231592,evaluation,1.3236,44,21,7,long_delays,2.6764,threshold_hysteresis,0.916772472,0
61,2,reserve,40,17670359360845484234,58,2,0.395747594,2,0.239247276,0.992931803,1.601847456,0.945738438,34,1,0,211,0,-36.0,0.558399117,evaluation,0.0,71,1,0,long_delays,4.0,reserve,0.916772472,0
40,0,threshold,20,8507587546610035529,59,2,0.0,2,0.301109725,0.834924679,2.360072083,0.784416615,25,1,0,211,0,-36.0,0.620672089,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold,0.880496004,0
40,0,threshold_hysteresis,20,8507587546610035529,59,2,0.0,2,0.301109725,0.834924679,2.360072083,0.784416615,25,1,0,211,0,-36.0,0.620672089,evaluation,0.9532,50,16,6,long_delays,3.0468,threshold_hysteresis,0.880496004,0
60,1,reserve,40,8507587546610035529,59,2,0.155254492,2,0.438303678,0.993526057,1.969660284,0.998349571,25,1,0,211,0,-36.0,0.628693173,evaluation,0.0,70,2,0,long_delays,4.0,reserve,0.880496004,0
35,0,threshold,15,6179235593196724245,60,2,0.124106853,2,0.330570557,0.798306673,1.967444227,0.756663184,39,1,0,211,0,-36.0,0.626698345,evaluation,1.34,45,22,5,long_delays,2.66,threshold,1.049653909,0
36,0,threshold_hysteresis,16,6179235593196724245,60,2,0.126242745,2,0.332521964,0.802060481,1.960800443,0.760458398,39,1,0,211,0,-36.0,0.626698345,evaluation,1.32,46,22,4,long_delays,2.68,threshold_hysteresis,1.049653909,0
61,2,reserve,40,6179235593196724245,60,2,0.434002192,2,0.496072823,0.997871326,0.792463701,0.991216202,-1,0,0,211,0,-36.0,0.62863711,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.049653909,0
39,0,threshold,19,12655701458943762091,61,2,0.075771412,2,0.192613251,0.731770992,2.1379652,0.722438252,31,1,0,211,0,-36.0,0.573184204,evaluation,1.113,49,19,4,long_delays,2.887,threshold,0.95186828,0
39,0,threshold_hysteresis,19,12655701458943762091,61,2,0.075771412,2,0.192613251,0.731770992,2.1379652,0.722438252,31,1,0,211,0,-36.0,0.573184204,evaluation,1.113,49,19,4,long_delays,2.887,threshold_hysteresis,0.95186828,0
59,1,reserve,39,12655701458943762091,61,2,0.266187659,2,0.357677335,0.897918753,1.724421137,0.980520123,31,1,0,211,0,-36.0,0.608656266,evaluation,0.0,69,3,0,long_delays,4.0,reserve,0.95186828,0
35,0,threshold,15,4874048642856813989,62,2,0.099902603,2,0.443555038,0.867039317,1.956821566,0.774341437,39,1,0,211,0,-36.0,0.649943716,evaluation,1.3108,45,21,6,long_delays,2.6892,threshold,1.055889399,0
36,0,threshold_hysteresis,16,4874048642856813989,62,2,0.103737663,2,0.447082122,0.876436499,1.94556067,0.783368622,39,1,0,211,0,-36.0,0.649943716,evaluation,1.2728,46,21,5,long_delays,2.7272,threshold_hysteresis,1.055889399,0
61,2,reserve,40,4874048642856813989,62,2,0.422344975,2,0.584076742,1.0,0.765524142,0.995380099,-1,0,0,211,0,-36.0,0.649943716,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.055889399,0
39,0,threshold,19,11888023332628679969,63,2,0.016607008,2,0.000414353,0.587290244,2.269956159,0.615800778,36,1,0,211,0,-36.0,0.473192364,evaluation,0.926,49,15,8,long_delays,3.074,threshold,1.113240065,0
40,0,threshold_hysteresis,20,11888023332628679969,63,2,0.022951242,2,0.000814302,0.598841022,2.256053872,0.628312377,36,1,0,211,0,-36.0,0.473192364,evaluation,0.9096,50,15,7,long_delays,3.0904,threshold_hysteresis,1.113240065,0
60,2,reserve,39,11888023332628679969,63,2,0.295021748,2,0.114358963,0.733799058,1.397602201,0.845322818,61,1,0,211,0,-36.0,0.545572437,evaluation,0.0,70,1,1,long_delays,4.0,reserve,1.113240065,0
33,0,threshold,13,14819330072713100408,0,2,0.121401858,2,0.35067259,0.789800461,1.862221827,0.739508065,44,1,0,307,0,-36.0,0.633446705,evaluation,1.4052,43,22,7,long_delays,2.5948,threshold,1.116954549,0
35,0,threshold_hysteresis,15,14819330072713100408,0,2,0.127280799,2,0.356946735,0.805722998,1.844671294,0.755453654,44,1,0,307,0,-36.0,0.633446705,evaluation,1.3418,45,22,5,long_delays,2.6582,threshold_hysteresis,1.116954549,0
61,2,reserve,40,14819330072713100408,0,2,0.432655558,2,0.529665919,0.997894578,0.726982143,0.992699551,-1,0,0,307,0,-36.0,0.634852325,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.116954549,0
39,0,threshold,19,15378896744970056504,1,2,0.0,2,0.098491094,0.68139286,2.449922245,0.621663306,25,1,0,307,0,-36.0,0.53674925,evaluation,1.1676,49,19,4,long_delays,2.8324,threshold,0.878674971,0
40,0,threshold_hysteresis,20,15378896744970056504,1,2,0.0,2,0.104859578,0.696756656,2.419291984,0.6462584,25,1,0,307,0,-36.0,0.539734835,evaluation,1.044,50,18,4,long_delays,2.956,threshold_hysteresis,0.878674971,0
61,2,reserve,40,15378896744970056504,1,2,0.094607163,2,0.248531213,0.845059344,2.063765132,0.882501653,25,1,0,307,0,-36.0,0.579987393,evaluation,0.0,71,1,0,long_delays,4.0,reserve,0.878674971,0
42,0,threshold,22,236087076260283007,2,2,0.0,2,0.0,0.653600911,2.4352774,0.595567373,32,1,0,307,0,-36.0,0.495398495,evaluation,0.8152,52,14,6,long_delays,3.1848,threshold,1.077388172,0
42,0,threshold_hysteresis,22,236087076260283007,2,2,0.0,2,0.0,0.653600911,2.4352774,0.595567373,32,1,0,307,0,-36.0,0.495398495,evaluation,0.8152,52,14,6,long_delays,3.1848,threshold_hysteresis,1.077388172,0
58,0,reserve,38,236087076260283007,2,2,0.043901479,2,0.0,0.768983557,2.246344837,0.764806012,32,1,0,307,0,-36.0,0.525770173,evaluation,0.0646,68,4,0,long_delays,3.9354,reserve,1.077388172,0
38,0,threshold,18,9997632899795706184,3,2,0.127569837,2,0.0,0.683224114,2.064494344,0.541741106,32,1,0,307,0,-36.929516931,0.444764063,evaluation,1.0912,48,18,6,long_delays,2.9088,threshold,1.06984409,0
38,0,threshold_hysteresis,18,9997632899795706184,3,2,0.127569837,2,0.0,0.683224114,2.064494344,0.541741106,32,1,0,307,0,-36.929516931,0.444764063,evaluation,1.0912,48,18,6,long_delays,2.9088,threshold_hysteresis,1.06984409,0
59,1,reserve,39,9997632899795706184,3,2,0.308799309,2,0.044669834,0.913099088,1.731582675,0.837433771,32,1,0,307,0,-36.929516931,0.493496526,evaluation,0.0,69,3,0,long_delays,4.0,reserve,1.06984409,0
40,0,threshold,20,11794475533382829759,4,2,0.0,2,0.02199099,0.625073293,2.620099944,0.642472018,25,1,0,307,0,-37.0,0.514123556,evaluation,0.9628,50,16,6,long_delays,3.0372,threshold,0.960973033,0
40,0,threshold_hysteresis,20,11794475533382829759,4,2,0.0,2,0.021021149,0.624605233,2.605998583,0.648099059,25,1,0,307,0,-37.0,0.513968954,evaluation,0.9096,50,15,7,long_delays,3.0904,threshold_hysteresis,0.960973033,0
58,0,reserve,38,11794475533382829759,4,2,0.0,2,0.140794196,0.7533148,2.330209253,0.845684947,25,1,0,307,0,-37.0,0.551474334,evaluation,0.0646,68,4,0,long_delays,3.9354,reserve,0.960973033,0
41,0,threshold,21,15042109004357675427,5,2,0.0,2,0.001737652,0.610434446,2.539357744,0.580396404,26,1,0,307,0,-36.0,0.484817726,evaluation,1.023,51,17,4,long_delays,2.977,threshold,0.938307394,0
41,0,threshold_hysteresis,21,15042109004357675427,5,2,0.0,2,0.001850763,0.609034064,2.514219617,0.589096341,26,1,0,307,0,-36.0,0.487510561,evaluation,0.9278,51,16,5,long_delays,3.0722,threshold_hysteresis,0.938307394,0
58,1,reserve,38,15042109004357675427,5,2,0.116173424,2,0.032988484,0.760798029,2.208108282,0.819934437,26,1,0,307,0,-36.0,0.5294364,evaluation,0.0,68,3,1,long_delays,4.0,reserve,0.938307394,0
38,0,threshold,18,13785140750904479624,6,2,0.080501142,2,0.018569972,0.621487496,2.054440958,0.601826926,36,1,0,307,0,-36.0,0.499997532,evaluation,1.1696,48,19,5,long_delays,2.8304,threshold,1.005894832,0
38,0,threshold_hysteresis,18,13785140750904479624,6,2,0.08941898,2,0.022090504,0.623239303,2.033055346,0.613497023,36,1,0,307,0,-36.0,0.50269807,evaluation,1.0912,48,18,6,long_delays,2.9088,threshold_hysteresis,1.005894832,0
61,2,reserve,40,13785140750904479624,6,2,0.387224626,2,0.193957788,0.787010362,0.893671945,0.879442783,-1,0,0,307,0,-36.0,0.547467281,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.005894832,0
36,0,threshold,16,3878742504597954534,7,2,0.0,2,0.105682175,0.721675583,2.404353167,0.671270727,33,1,0,307,0,-36.0,0.553118249,evaluation,1.1856,46,19,7,long_delays,2.8144,threshold,1.063387234,0
36,0,threshold_hysteresis,16,3878742504597954534,7,2,0.0,2,0.105682175,0.721675583,2.404353167,0.671270727,33,1,0,307,0,-36.0,0.553118249,evaluation,1.1856,46,19,7,long_delays,2.8144,threshold_hysteresis,1.063387234,0
61,2,reserve,40,3878742504597954534,7,2,0.233435602,2,0.339467315,0.942846693,1.59217872,0.982060852,46,1,0,307,0,-36.0,0.591646994,evaluation,0.0,71,1,0,long_delays,4.0,reserve,1.063387234,0
45,0,threshold,25,7413240379051656598,8,2,0.0,2,0.0,0.60209997,2.640695539,0.511681166,26,1,0,307,0,-37.0,0.392453412,evaluation,0.747,55,13,4,long_delays,3.253,threshold,0.990464184,0
45,0,threshold_hysteresis,25,7413240379051656598,8,2,0.0,2,0.0,0.60340962,2.614686168,0.522686501,26,1,0,307,0,-37.0,0.394666127,evaluation,0.6082,55,11,6,long_delays,3.3918,threshold_hysteresis,0.990464184,0
60,3,reserve,38,7413240379051656598,8,2,0.0,2,0.0,0.739056428,2.42836626,0.692182658,26,1,0,307,0,-37.0,0.470418174,evaluation,0.0,70,0,2,long_delays,4.0,reserve,0.990464184,0
38,0,threshold,18,11229521617536526894,9,2,0.059014289,2,0.202839411,0.718403054,2.257237165,0.699104068,29,1,0,307,0,-36.0,0.576643088,evaluation,1.0912,48,18,6,long_delays,2.9088,threshold,0.892818502,0
38,0,threshold_hysteresis,18,11229521617536526894,9,2,0.059014289,2,0.202839411,0.718403054,2.257237165,0.699104068,29,1,0,307,0,-36.0,0.576643088,evaluation,1.0912,48,18,6,long_delays,2.9088,threshold_hysteresis,0.892818502,0
58,1,reserve,38,11229521617536526894,9,2,0.26535583,2,0.374379645,0.887100982,1.818187577,0.962476601,29,1,0,307,0,-36.0,0.592785388,evaluation,0.0,68,2,2,long_delays,4.0,reserve,0.892818502,0
37,0,threshold,17,4508796566241460050,10,2,0.014411273,2,0.0,0.570840635,2.355853827,0.519537507,27,1,0,307,0,-36.0,0.462118025,evaluation,1.2038,47,20,5,long_delays,2.7962,threshold,0.872238696,0
37,0,threshold_hysteresis,17,4508796566241460050,10,2,0.014411273,2,0.0,0.570840635,2.355853827,0.519537507,27,1,0,307,0,-36.0,0.462118025,evaluation,1.2038,47,20,5,long_delays,2.7962,threshold_hysteresis,0.872238696,0
57,0,reserve,37,4508796566241460050,10,2,0.176486339,2,0.058085747,0.729245564,2.029659283,0.778225488,27,1,0,307,0,-36.0,0.512943296,evaluation,0.1336,67,5,0,long_delays,3.8664,reserve,0.872238696,0
41,0,threshold,21,4504685311693153710,11,2,0.0,2,0.000549351,0.655394704,2.363755727,0.581017696,34,1,0,307,0,-36.414396244,0.493615837,evaluation,0.9918,51,17,4,long_delays,3.0082,threshold,1.126095367,0
42,0,threshold_hysteresis,22,4504685311693153710,11,2,0.0,2,0.000924229,0.667493916,2.360230136,0.592402497,34,1,0,307,0,-36.414396244,0.493615837,evaluation,0.9664,52,17,3,long_delays,3.0336,threshold_hysteresis,1.126095367,0
60,1,reserve,40,4504685311693153710,11,2,0.163754804,2,0.087874235,0.81123028,2.019309955,0.818198509,35,1,0,307,0,-36.414396244,0.530378561,evaluation,0.0,70,2,0,long_delays,4.0,reserve,1.126095367,0
40,0,threshold,20,5450772772205801115,12,2,0.0,2,0.08703046,0.625097294,2.611325694,0.622950581,23,1,0,307,0,-36.565558792,0.52452567,evaluation,1.0986,50,18,4,long_delays,2.9014,threshold,0.871361638,0
