arm,episode,t,true_boundary,pressure,observed_pressure,biosphere,institution,trust,justice,policy,support,audit,mode,mode_name,estimated_cr,hidden_cr,attempted_capture,effective_capture,cooperation_rate,defective_rate,performative_gap,backlash,irreversible
full_rvcim,0,59,0.9429685093,0.6710998621,0.7231746024,0.6237768105,0.0000000000,0.0000000000,0.4419338791,0.6499854351,0.5599894039,0.8599971194,2,emergency_braking,-5.9935540550,33.3815995880,0.0349844763,0.0080290460,0.9349317936,0.0650682064,0.1311251518,0.1419297900,0
full_rvcim,0,60,0.9429685093,0.6797269795,0.6941070446,0.6190855828,0.0000000000,0.0000000000,0.4377915269,0.6499872296,0.5599907094,0.8599974743,1,precaution,1.1389003856,27.3407888032,0.6819500898,0.1565531896,0.6820555669,0.3179444331,0.1722708257,0.1419297966,0
full_rvcim,0,61,0.9429685093,0.7091573168,0.6895689607,0.6110803129,0.0000000000,0.0000000000,0.4278403130,0.6499887210,0.5599917944,0.8599977693,1,precaution,8.3491143220,5.3552770557,2.2503472147,0.5170083493,0.0840829220,0.9159170780,0.2866836279,0.1419298021,0
full_rvcim,0,62,0.9429685093,0.7157416043,0.6315079558,0.6085137942,0.0000000000,0.0000000000,0.4271205234,0.6499898624,0.5599926248,0.8599979950,1,precaution,45.6435612957,10.1209634876,0.0185891863,0.0042788128,0.9648638369,0.0351361631,0.1259079460,0.1419298064,0
full_rvcim,0,63,0.9429685093,0.7299660539,0.7190305231,0.6044544755,0.0000000000,0.0000000000,0.4242792129,0.6499911131,0.5599935346,0.8599982424,2,emergency_braking,-4.0321828207,7.0965552842,0.6621140488,0.1524244500,0.6755987028,0.3244012972,0.1759376689,0.1419298110,0
full_rvcim,0,64,0.9429685093,0.7338775636,0.6892800248,0.5993889383,0.0000000000,0.0000000000,0.4191531544,0.6499921525,0.5599942909,0.8599984480,1,precaution,28.1522795900,10.7861513354,1.0233523397,0.2357110582,0.6084591333,0.3915408667,0.1937870049,0.1419298149,0
full_rvcim,0,65,0.9429685093,0.7473639046,0.7379752919,0.5956347184,0.0000000000,0.0000000000,0.4159780561,0.6499930421,0.5599949381,0.8599986239,2,emergency_braking,-4.9804186265,7.7817215184,0.6650087724,0.1533213965,0.7242018993,0.2757981007,0.1656987849,0.1419298181,0
full_rvcim,0,66,0.9429685093,0.7622320716,0.7559488614,0.5896071628,0.0000000000,0.0036762857,0.4136116292,0.6499938557,0.5599955299,0.8599987848,2,emergency_braking,-6.1304638877,4.8070084794,0.6714009130,0.1548880965,0.6795445944,0.3204554056,0.1752615209,0.0419298212,1
full_rvcim,0,67,0.9429685093,0.7989130660,0.7619752056,0.5843436543,0.0000000000,0.0079818987,0.4124100563,0.6499945923,0.5599960658,0.8599989305,2,emergency_braking,-5.6069127990,-2.7216157781,0.6758300616,0.1559796831,0.6206504924,0.3793495076,0.1867438073,0.0419298239,1
full_rvcim,0,68,0.9429685093,0.8358614782,0.8273438050,0.5774811629,0.0000000000,0.0115676251,0.4103023287,0.6499952403,0.5599965373,0.8599990587,3,loss_minimization,-10.1400582837,-5.8080367862,0.7016821724,0.1619830985,0.5908468252,0.4091531748,0.1920570426,0.0419298263,1
full_rvcim,0,69,0.9429685093,0.8668098683,0.8978092117,0.5716273915,0.0000000000,0.0182892575,0.4098154721,0.6499958095,0.5599969513,0.8599991712,2,emergency_braking,-9.5070983061,-6.6430936954,0.0574225320,0.0132612626,0.9410652767,0.0589347233,0.1281905119,0.0419298284,1
full_rvcim,0,70,0.9429685093,0.9050804464,0.8870834350,0.5620736481,0.0000000000,0.0163924392,0.4030686978,0.6499963382,0.5599973360,0.8599992758,3,loss_minimization,-11.0444751157,-9.7855404337,1.6214149705,0.3744869827,0.3670009827,0.6329990173,0.2377366426,0.0419298304,1
full_rvcim,0,71,0.9429685093,0.9288908171,0.9454878583,0.5542053818,0.0000000000,0.0198266505,0.4003784383,0.6499967415,0.5599976294,0.8599993555,3,loss_minimization,-10.1118925540,-9.6128578606,0.6718242912,0.1553651143,0.6757938001,0.3242061999,0.1771010510,0.0419298319,1
